id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1336290962851688449,1336228878541615104,2020-12-08 12:46:07 UTC,2020-12-08,12:46:07,+0000,215207244,lmfany,lmfany,,@Poulin2012 @T_Bouhafs @GaspardGlanz c'était quand la dernière fois que bernard a été vu en tête de manif avec sa caméra à filmer les black bloc déjà ?? ah ben oui  jamais ... mais il a un avis et en fait pour être expert à la télé ça suffit ... les arguments c'est vraiment old school,fr,[],[],[],0,0,1,[],[],https://twitter.com/lmfany/status/1336290962851688449,False,,0,,,,,,,,"[{'screen_name': 'Poulin2012', 'name': 'Alexis Poulin', 'id': '474073938'}, {'screen_name': 'T_Bouhafs', 'name': 'Taha Bouhafs 🔻', 'id': '835174698623336448'}, {'screen_name': 'GaspardGlanz', 'name': 'Gaspard Glanz', 'id': '53798973'}]",,,,
1336290889900191744,1336030455989227527,2020-12-08 12:45:49 UTC,2020-12-08,12:45:49,+0000,2354955382,sbellakhal,noor🔻🧕🏼☪️,,@T_Bouhafs Avec nos impôts en plus,fr,[],[],[],0,0,1,[],[],https://twitter.com/SBellakhal/status/1336290889900191744,False,,0,,,,,,,,"[{'screen_name': 'T_Bouhafs', 'name': 'Taha Bouhafs 🔻', 'id': '835174698623336448'}]",,,,
1336290870610587651,1336285866722021378,2020-12-08 12:45:45 UTC,2020-12-08,12:45:45,+0000,341232103,benedicte1512,Bénédicte Buhagiar,,"@jeromegodefroy @T_Bouhafs @davduf Nooooo, please !  @jeromegodefroy 😉  https://t.co/yWGr96mZui",en,"[{'screen_name': 'jeromegodefroy', 'name': 'jérôme godefroy', 'id': '18969131'}]",[],['https://pbs.twimg.com/tweet_video_thumb/Eot1dUhWEAE3rGc.jpg'],0,0,1,[],[],https://twitter.com/Benedicte1512/status/1336290870610587651,False,,1,https://pbs.twimg.com/tweet_video_thumb/Eot1dUhWEAE3rGc.jpg,,,,,,,"[{'screen_name': 'jeromegodefroy', 'name': 'Jérôme Godefroy', 'id': '18969131'}, {'screen_name': 'T_Bouhafs', 'name': 'Taha Bouhafs 🔻', 'id': '835174698623336448'}, {'screen_name': 'davduf', 'name': 'David Dufresne', 'id': '12786782'}]",,,,
1336290639349157888,1336266143858909184,2020-12-08 12:44:50 UTC,2020-12-08,12:44:50,+0000,1293192597465378816,amribnahmad1,Omar_ibn_ahmad,,"@T_Bouhafs Mes collègues gaullois qui se font contrôler pour la première fois à cause du confinement, ils sortent sans pièce d'identité ils se prennent un rappel... Pensée aux arabes et aux noirs qui peuvent pas sortir les poubelles sans leur carte ou leur passeport",fr,[],[],[],0,2,6,[],[],https://twitter.com/Amribnahmad1/status/1336290639349157888,False,,0,,,,,,,,"[{'screen_name': 'T_Bouhafs', 'name': 'Taha Bouhafs 🔻', 'id': '835174698623336448'}]",,,,
1336290523171201026,1336266143858909184,2020-12-08 12:44:22 UTC,2020-12-08,12:44:22,+0000,997574210338816001,politiconensem1,Shakeit,,@T_Bouhafs Ah ouais. Ca fait du sensationalisme par l’image ici ? Vous vous attendiez a quoi ? Qu’il dise : « ah ben ouais ouais ! Je suis un gros raciste moi. Vive la france ! » ahaha.,fr,[],[],[],0,0,0,[],[],https://twitter.com/politiconensem1/status/1336290523171201026,False,,0,,,,,,,,"[{'screen_name': 'T_Bouhafs', 'name': 'Taha Bouhafs 🔻', 'id': '835174698623336448'}]",,,,
1336290455668068355,1336021145028603904,2020-12-08 12:44:06 UTC,2020-12-08,12:44:06,+0000,946663258626379776,pasqualito5,V 🇬🇷 🇦🇲 🆓,,@AzinMacaran @DamienRieu @T_Bouhafs Sa mauv'mère venait juste chercher un refuge et des allocs !!!,fr,[],[],[],0,0,0,[],[],https://twitter.com/Pasqualito5/status/1336290455668068355,False,,0,,,,,,,,"[{'screen_name': 'AzinMacaran', 'name': 'Macaran Azin ن', 'id': '1284411808883892224'}, {'screen_name': 'DamienRieu', 'name': 'Damien Rieu', 'id': '978184280'}, {'screen_name': 'T_Bouhafs', 'name': 'Taha Bouhafs 🔻', 'id': '835174698623336448'}]",,,,
1336290393822990338,1336257290370953218,2020-12-08 12:43:51 UTC,2020-12-08,12:43:51,+0000,1308636228712124417,jacquesterre1,jacques terre,,@LuxReditus @T_Bouhafs @IdrissSihamedi Ils rament vers le bled !,fr,[],[],[],0,0,1,[],[],https://twitter.com/jacquesterre1/status/1336290393822990338,False,,0,,,,,,,,"[{'screen_name': 'LuxReditus', 'name': 'Lux Aeterna - Reditus', 'id': '1316365667084439554'}, {'screen_name': 'T_Bouhafs', 'name': 'Taha Bouhafs 🔻', 'id': '835174698623336448'}, {'screen_name': 'IdrissSihamedi', 'name': 'Idriss Sihamedi', 'id': '3065659479'}]",,,,
1336290375808507906,1336266143858909184,2020-12-08 12:43:47 UTC,2020-12-08,12:43:47,+0000,1176237146514055175,tf12050025,Séparatiste,,@T_Bouhafs Je comprends pas d'ailleurs ils sont de quelle couleur enfette? on peut dire que le lait est blanc ok mais eux n'ont pas la même couleur que le lait 🤔🤔🤔 pourtant ils disent qu'ils sont blancs.,fr,[],[],[],0,0,0,[],[],https://twitter.com/TF12050025/status/1336290375808507906,False,,0,,,,,,,,"[{'screen_name': 'T_Bouhafs', 'name': 'Taha Bouhafs 🔻', 'id': '835174698623336448'}]",,,,
1336290174569996288,1336019276331966464,2020-12-08 12:42:59 UTC,2020-12-08,12:42:59,+0000,1273868718448222209,cafodra,SiCaContinueFodraKsaCesse,,"@Christophe6826 @T_Bouhafs Alexandre Langlois dit qu'ils étaient recrutés à 8 de moyenne, et maintenant moins. / 20 putain! / 20! Mais en fait, les @EmmanuelMacron @GDarmanin @prefpolice @CCastaner &amp; cie, ils arment des boubourses. C'est de la mise en danger de la vie d'autrui à ce niveau #MacronDemission",fr,"[{'screen_name': 'emmanuelmacron', 'name': 'emmanuel macron', 'id': '1976143068'}, {'screen_name': 'gdarmanin', 'name': 'gérald darmanin', 'id': '209825928'}, {'screen_name': 'prefpolice', 'name': 'préfecture de police', 'id': '164713706'}, {'screen_name': 'ccastaner', 'name': 'christophe castaner', 'id': '125727024'}]",[],[],1,0,1,['macrondemission'],[],https://twitter.com/CaFodra/status/1336290174569996288,False,,0,,,,,,,,"[{'screen_name': 'Christophe6826', 'name': 'Christophe', 'id': '4305820529'}, {'screen_name': 'T_Bouhafs', 'name': 'Taha Bouhafs 🔻', 'id': '835174698623336448'}]",,,,
1336289662973964291,1336266143858909184,2020-12-08 12:40:57 UTC,2020-12-08,12:40:57,+0000,1182246196087345152,suikon4,Suikon,,"@T_Bouhafs Au lieu de pleurer au contrôle au faciès, demandez vous pourquoi il y’a des contrôles au faciès",fr,[],[],[],3,0,0,[],[],https://twitter.com/Suikon4/status/1336289662973964291,False,,0,,,,,,,,"[{'screen_name': 'T_Bouhafs', 'name': 'Taha Bouhafs 🔻', 'id': '835174698623336448'}]",,,,
1336289648998379523,1336228878541615104,2020-12-08 12:40:54 UTC,2020-12-08,12:40:54,+0000,1077299268636102657,hardpops571,Hardpops57,,"@Poulin2012 @T_Bouhafs @GaspardGlanz Mais comme De la Villardiere n'existe qu'avec des ""reportages"" sur l'insécurité....",fr,[],[],[],0,0,0,[],[],https://twitter.com/Hardpops571/status/1336289648998379523,False,,0,,,,,,,,"[{'screen_name': 'Poulin2012', 'name': 'Alexis Poulin', 'id': '474073938'}, {'screen_name': 'T_Bouhafs', 'name': 'Taha Bouhafs 🔻', 'id': '835174698623336448'}, {'screen_name': 'GaspardGlanz', 'name': 'Gaspard Glanz', 'id': '53798973'}]",,,,
1336289478693056518,1336228878541615104,2020-12-08 12:40:13 UTC,2020-12-08,12:40:13,+0000,823622383756079104,choupisson,Damballa,,@Poulin2012 @T_Bouhafs @GaspardGlanz Il dit n'importe quoi c'est incroyablement débile,fr,[],[],[],0,0,1,[],[],https://twitter.com/Choupisson/status/1336289478693056518,False,,0,,,,,,,,"[{'screen_name': 'Poulin2012', 'name': 'Alexis Poulin', 'id': '474073938'}, {'screen_name': 'T_Bouhafs', 'name': 'Taha Bouhafs 🔻', 'id': '835174698623336448'}, {'screen_name': 'GaspardGlanz', 'name': 'Gaspard Glanz', 'id': '53798973'}]",,,,
1336289243224666115,1336228878541615104,2020-12-08 12:39:17 UTC,2020-12-08,12:39:17,+0000,1232335775519379461,mahannelise1,Mahalily,,@Poulin2012 @T_Bouhafs @GaspardGlanz Et ?  quelle importance il a ce mec ? Il vient pas dans les manifs il manque de sexe de flouz et de drogue pour ce brave monsieur !,fr,[],[],[],0,0,0,[],[],https://twitter.com/MahAnneLise1/status/1336289243224666115,False,,0,,,,,,,,"[{'screen_name': 'Poulin2012', 'name': 'Alexis Poulin', 'id': '474073938'}, {'screen_name': 'T_Bouhafs', 'name': 'Taha Bouhafs 🔻', 'id': '835174698623336448'}, {'screen_name': 'GaspardGlanz', 'name': 'Gaspard Glanz', 'id': '53798973'}]",,,,
1336289122550419458,1335893219750633472,2020-12-08 12:38:48 UTC,2020-12-08,12:38:48,+0000,2147803660,danoswilfrid,"Wilfrid , 👮 patriote et républicain",,"@GMeurice Tu te prends pour #Coluche petit fonctionnaire du service public ?? Tu en est très loin et ta nullité rend cela impossible. Et dire que l'on paye des impôts pour ce mec qui se pense humoriste 🤮 #Meurice @Gmeurice  est à l'humour, ce que @T_Bouhafs est au journalisme 😂😂😂",fr,"[{'screen_name': 'gmeurice', 'name': 'guillaume meurice', 'id': '1107456895'}, {'screen_name': 't_bouhafs', 'name': 'taha bouhafs 🔻', 'id': '835174698623336448'}]",[],[],0,0,0,"['coluche', 'meurice']",[],https://twitter.com/DANOSWilfrid/status/1336289122550419458,False,,0,,,,,,,,"[{'screen_name': 'GMeurice', 'name': 'Guillaume Meurice', 'id': '1107456895'}]",,,,
1336289027960545281,1336021145028603904,2020-12-08 12:38:25 UTC,2020-12-08,12:38:25,+0000,896748644157751301,ahmedrahmani85,Ahmed,,@DamienRieu @T_Bouhafs Il est pas venu. Il est né ici il est français. Il est en droit de dire les choses qui lui conviennent ou pas. Il faut bien comprendre les choses. A bon entendeur.,fr,[],[],[],1,0,0,[],[],https://twitter.com/AhmedRahmani85/status/1336289027960545281,False,,0,,,,,,,,"[{'screen_name': 'DamienRieu', 'name': 'Damien Rieu', 'id': '978184280'}, {'screen_name': 'T_Bouhafs', 'name': 'Taha Bouhafs 🔻', 'id': '835174698623336448'}]",,,,
1336288993001021441,1336266143858909184,2020-12-08 12:38:17 UTC,2020-12-08,12:38:17,+0000,489432112,mepilili,Mo 🧕🏼,,"@T_Bouhafs Je propose que les policiers fassent ce contrôl à tout le monde pendant juste 1 mois, 2 à 3 fois par jour puis on repose la question à ce monsieur 😉",fr,[],[],[],1,0,3,[],[],https://twitter.com/MePilili/status/1336288993001021441,False,,0,,,,,,,,"[{'screen_name': 'T_Bouhafs', 'name': 'Taha Bouhafs 🔻', 'id': '835174698623336448'}]",,,,
1336288955294121986,1336266143858909184,2020-12-08 12:38:08 UTC,2020-12-08,12:38:08,+0000,4898155535,monsieurk18,Monsieur K,,"@BoucheronJohan @castellanfa @T_Bouhafs Le pb n’est m pas le contrôle lui m on est habitué. Mais leur apriori leur agressivité, font que c’est tjrs un mauvais moment. Même en règle,je suis stressé,soit j’accepte de mfaire humilié verbalement et physiquement. Soit je leur donne ce qu’il cherche l’outrage pour me defonC",fr,[],[],[],1,3,21,[],[],https://twitter.com/MonsieurK18/status/1336288955294121986,False,,0,,,,,,,,"[{'screen_name': 'BoucheronJohan', 'name': 'JojoLeGaucho⚫🔴', 'id': '1199330574873305088'}, {'screen_name': 'castellanfa', 'name': 'Fabcastl', 'id': '2775110111'}, {'screen_name': 'T_Bouhafs', 'name': 'Taha Bouhafs 🔻', 'id': '835174698623336448'}]",,,,
1336288668231806976,1336266143858909184,2020-12-08 12:37:00 UTC,2020-12-08,12:37:00,+0000,1238582226696179712,11_mai_,Will,,@LAC0V @T_Bouhafs Elle est neuve tkt pas bg,fr,[],[],[],0,0,0,[],[],https://twitter.com/11_Mai_/status/1336288668231806976,False,,0,,,,,,,,"[{'screen_name': 'LAC0V', 'name': 'nathanal', 'id': '619232426'}, {'screen_name': 'T_Bouhafs', 'name': 'Taha Bouhafs 🔻', 'id': '835174698623336448'}]",,,,
1336288568487055362,1336266143858909184,2020-12-08 12:36:36 UTC,2020-12-08,12:36:36,+0000,1182246196087345152,suikon4,Suikon,,"@T_Bouhafs Pour se rendre compte qu’on est pas raciste, il n’y a qu’à regarder le mouvement BLM. Un seul continent en avait rien à foutre de ce mouvement, je vous le en mille c’est l’Afrique.",fr,[],[],[],0,0,0,[],[],https://twitter.com/Suikon4/status/1336288568487055362,False,,0,,,,,,,,"[{'screen_name': 'T_Bouhafs', 'name': 'Taha Bouhafs 🔻', 'id': '835174698623336448'}]",,,,
1336287320673234945,1336228878541615104,2020-12-08 12:31:38 UTC,2020-12-08,12:31:38,+0000,894486785719508993,stephanlegend6,Steph.Le5.4,,@Poulin2012 @T_Bouhafs @GaspardGlanz Ce type est un fake... même chez le boudin du roi Hanouna est ses sbires il c’est fait dezinguer .!!,fr,[],[],[],0,0,0,[],[],https://twitter.com/stephanlegend6/status/1336287320673234945,False,,0,,,,,,,,"[{'screen_name': 'Poulin2012', 'name': 'Alexis Poulin', 'id': '474073938'}, {'screen_name': 'T_Bouhafs', 'name': 'Taha Bouhafs 🔻', 'id': '835174698623336448'}, {'screen_name': 'GaspardGlanz', 'name': 'Gaspard Glanz', 'id': '53798973'}]",,,,
1336287021321621504,1335966129953648644,2020-12-08 12:30:27 UTC,2020-12-08,12:30:27,+0000,902792742752976896,rayjabroni,ray,,"@GaetanGracia @KirkPearson75 @T_Bouhafs Ni de gauche, ni de droite, pile au milieu, un trou du cul",fr,[],[],[],0,0,0,[],[],https://twitter.com/RayJabroni/status/1336287021321621504,False,,0,,,,,,,,"[{'screen_name': 'GaetanGracia', 'name': 'Gaëtan Gracia', 'id': '1069306687956443136'}, {'screen_name': 'KirkPearson75', 'name': 'KirkPearson (atdepointe)', 'id': '1007725547747708928'}, {'screen_name': 'T_Bouhafs', 'name': 'Taha Bouhafs 🔻', 'id': '835174698623336448'}]",,,,
1336286880275566593,1336266143858909184,2020-12-08 12:29:53 UTC,2020-12-08,12:29:53,+0000,1097523424472297472,moinamarre,#free Assange; Sofinet,,@T_Bouhafs  https://t.co/dtCVPO8Ybs,und,[],[],['https://pbs.twimg.com/tweet_video_thumb/Eotx1LBWMAE-j6o.jpg'],0,0,0,[],[],https://twitter.com/moinamarre/status/1336286880275566593,False,,1,https://pbs.twimg.com/tweet_video_thumb/Eotx1LBWMAE-j6o.jpg,,,,,,,[],,,,
1336286281114980353,1336228878541615104,2020-12-08 12:27:31 UTC,2020-12-08,12:27:31,+0000,1326036843520028674,kewdh13bmgdkb2p,93660811,,@Poulin2012 @T_Bouhafs @GaspardGlanz A quand le torchage de cul des oies dans le pays gersois,fr,[],[],[],0,0,0,[],[],https://twitter.com/kEWdh13bmGdkB2P/status/1336286281114980353,False,,0,,,,,,,,"[{'screen_name': 'Poulin2012', 'name': 'Alexis Poulin', 'id': '474073938'}, {'screen_name': 'T_Bouhafs', 'name': 'Taha Bouhafs 🔻', 'id': '835174698623336448'}, {'screen_name': 'GaspardGlanz', 'name': 'Gaspard Glanz', 'id': '53798973'}]",,,,
1336285866722021378,1336285866722021378,2020-12-08 12:25:52 UTC,2020-12-08,12:25:52,+0000,18969131,jeromegodefroy,Jérôme Godefroy,,"Le “Beauvau de la sécurité” avec, autour de la table, Assa Traoré, @T_Bouhafs, @Davduf et une gentille délégation des Black blocs ?",fr,"[{'screen_name': 't_bouhafs', 'name': 'taha bouhafs 🔻', 'id': '835174698623336448'}, {'screen_name': 'davduf', 'name': 'david dufresne', 'id': '12786782'}]",[],[],3,4,25,[],[],https://twitter.com/jeromegodefroy/status/1336285866722021378,False,,0,,,,,,,,[],,,,
1336285794420584449,1336030455989227527,2020-12-08 12:25:35 UTC,2020-12-08,12:25:35,+0000,893821890002857984,mikapsg1546,Mikatipi,,"@AnneTessier7 @Sba74755902 @T_Bouhafs Une question, si j'ai bien compris 88% des sans papiers n'utilisent pas l'ame? ok donc, 12% sont bénéficiaires Vous voulez nous faire croire que les 88%payent soins et médicaments ou qu'ils sont refoulés des urgences. Et sans compter le tarif des transports.",fr,[],[],[],1,0,1,[],[],https://twitter.com/Mikapsg1546/status/1336285794420584449,False,,0,,,,,,,,"[{'screen_name': 'AnneTessier7', 'name': 'Anne Tessier', 'id': '1241380612243685376'}, {'screen_name': 'Sba74755902', 'name': 'Séba', 'id': '1304500636906672128'}, {'screen_name': 'T_Bouhafs', 'name': 'Taha Bouhafs 🔻', 'id': '835174698623336448'}]",,,,
1336285772278804482,1336019276331966464,2020-12-08 12:25:29 UTC,2020-12-08,12:25:29,+0000,1294468973183016966,aroufouselem__,Pankenks 🇹🇷🐺🇦🇿🏴,,"@Calphesys @T_Bouhafs Il dit que quand les grns disent TOUT, il mettent ces collègues noirs et arabes dans le panier",fr,[],[],[],0,0,0,[],[],https://twitter.com/Aroufouselem__/status/1336285772278804482,False,,0,,,,,,,,"[{'screen_name': 'Calphesys', 'name': 'Calphesys', 'id': '1294024294385811463'}, {'screen_name': 'T_Bouhafs', 'name': 'Taha Bouhafs 🔻', 'id': '835174698623336448'}]",,,,
1336285690691248130,1336285690691248130,2020-12-08 12:25:10 UTC,2020-12-08,12:25:10,+0000,2874068475,la_chouet,la chouette,,Hello @jack  Do you know what is going on with @Twitter in France ? Censorship high level since few weeks. They want to please Macron who is far away from the concept of freedom of speech right now 😭😭😭 They apply a law before it is enacted. Ask @T_Bouhafs  #RendezNousMarcel,en,"[{'screen_name': 'jack', 'name': 'jack', 'id': '12'}, {'screen_name': 'twitter', 'name': 'twitter', 'id': '783214'}, {'screen_name': 't_bouhafs', 'name': 'taha bouhafs 🔻', 'id': '835174698623336448'}]",[],[],0,6,14,['rendeznousmarcel'],[],https://twitter.com/la_chouet/status/1336285690691248130,False,,0,,,,,,,,[],,,,
1336285627390816258,1336019276331966464,2020-12-08 12:24:55 UTC,2020-12-08,12:24:55,+0000,1294468973183016966,aroufouselem__,Pankenks 🇹🇷🐺🇦🇿🏴,,"@Calphesys @T_Bouhafs Vs faites exprès de sortir les phrases hors de leurs contextes ? Il a juste dit que faut arreter de dire que TOUT les flics sont racistes, qu'il a des collegues noirs et arabes que quand ils contrôlent un autre noir, il sont raciste aussi",fr,[],[],[],1,0,0,[],[],https://twitter.com/Aroufouselem__/status/1336285627390816258,False,,0,,,,,,,,"[{'screen_name': 'Calphesys', 'name': 'Calphesys', 'id': '1294024294385811463'}, {'screen_name': 'T_Bouhafs', 'name': 'Taha Bouhafs 🔻', 'id': '835174698623336448'}]",,,,
1336285320522948608,1336266143858909184,2020-12-08 12:23:42 UTC,2020-12-08,12:23:42,+0000,3908554102,rafifrou,Rafiki,,"@T_Bouhafs Alors, je dois être sourde, je comprends pas ce que dit le monsieur. Qqun pour m'aider ?",fr,[],[],[],1,0,1,[],[],https://twitter.com/Rafifrou/status/1336285320522948608,False,,0,,,,,,,,"[{'screen_name': 'T_Bouhafs', 'name': 'Taha Bouhafs 🔻', 'id': '835174698623336448'}]",,,,
1336284895019212801,1336266143858909184,2020-12-08 12:22:00 UTC,2020-12-08,12:22:00,+0000,902792742752976896,rayjabroni,ray,,"@Codec__ @T_Bouhafs ""Nan mais j'ai voyagé, c'est n'importe quoi ! Arrêter de dire des bêtises""  https://t.co/dDZGDA9yyF",fr,[],[],['https://pbs.twimg.com/media/EotwB6tXMAAvA1k.jpg'],1,0,28,[],[],https://twitter.com/RayJabroni/status/1336284895019212801,False,,1,https://pbs.twimg.com/media/EotwB6tXMAAvA1k.jpg,,,,,,,"[{'screen_name': 'Codec__', 'name': 'Codec', 'id': '998600707598110720'}, {'screen_name': 'T_Bouhafs', 'name': 'Taha Bouhafs 🔻', 'id': '835174698623336448'}]",,,,
1336282886224408576,1336266143858909184,2020-12-08 12:14:01 UTC,2020-12-08,12:14:01,+0000,112504747,eltounsi1980,Benz,,@T_Bouhafs Un blanc demande à un autre blanc si il le trouve raciste . Fin de la blague,fr,[],[],[],0,3,43,[],[],https://twitter.com/ElTounsi1980/status/1336282886224408576,False,,0,,,,,,,,"[{'screen_name': 'T_Bouhafs', 'name': 'Taha Bouhafs 🔻', 'id': '835174698623336448'}]",,,,
1336282849079676929,1336257290370953218,2020-12-08 12:13:52 UTC,2020-12-08,12:13:52,+0000,1152276620444676098,aicuicui,M.Lassalle. Le retour du banni.,,@LuxReditus @T_Bouhafs @IdrissSihamedi Ils coulent.,fr,[],[],[],0,0,0,[],[],https://twitter.com/AiCuicui/status/1336282849079676929,False,,0,,,,,,,,"[{'screen_name': 'LuxReditus', 'name': 'Lux Aeterna - Reditus', 'id': '1316365667084439554'}, {'screen_name': 'T_Bouhafs', 'name': 'Taha Bouhafs 🔻', 'id': '835174698623336448'}, {'screen_name': 'IdrissSihamedi', 'name': 'Idriss Sihamedi', 'id': '3065659479'}]",,,,
1336282587212492802,1336030455989227527,2020-12-08 12:12:50 UTC,2020-12-08,12:12:50,+0000,1543697503,mouhahaha_akbar,Camille,,"@T_Bouhafs Alors d'une, il tape pas dans la caisse, c'est normal, tous les fonctionnaires y ont droit, et de deux, qd un fdp non solvable tabasse sa femme, nos impots servent aussi à payer ses frais mais la, on n'entend personne.",fr,[],[],[],0,0,0,[],[],https://twitter.com/mouhahaha_akbar/status/1336282587212492802,False,,0,,,,,,,,"[{'screen_name': 'T_Bouhafs', 'name': 'Taha Bouhafs 🔻', 'id': '835174698623336448'}]",,,,
1336282431951958017,1336077718337806337,2020-12-08 12:12:13 UTC,2020-12-08,12:12:13,+0000,1236049359957037056,hanen13025891,HANEN🖤,,@JoeBalou @T_Bouhafs 😅,und,[],[],[],0,0,0,[],[],https://twitter.com/HANEN13025891/status/1336282431951958017,False,,0,,,,,,,,"[{'screen_name': 'JoeBalou', 'name': 'JoeBalou', 'id': '1315762614123847681'}, {'screen_name': 'T_Bouhafs', 'name': 'Taha Bouhafs 🔻', 'id': '835174698623336448'}]",,,,
1336282142981152769,1336266143858909184,2020-12-08 12:11:04 UTC,2020-12-08,12:11:04,+0000,1055506983296614400,sisitahu,El Diablo,,@T_Bouhafs Mdr j’adore les blancs de 50 ans qui te dise « je suis désolé moi j’ai jamais vu de racisme hein ». L’argument est imparable.,fr,[],[],[],1,1,5,[],[],https://twitter.com/sisitahu/status/1336282142981152769,False,,0,,,,,,,,"[{'screen_name': 'T_Bouhafs', 'name': 'Taha Bouhafs 🔻', 'id': '835174698623336448'}]",,,,
1336282073540202498,1336282073540202498,2020-12-08 12:10:47 UTC,2020-12-08,12:10:47,+0000,1333766657156767755,boub48511536,Boub,,@T_Bouhafs,und,"[{'screen_name': 't_bouhafs', 'name': 'taha bouhafs 🔻', 'id': '835174698623336448'}]",[],[],0,0,0,[],[],https://twitter.com/Boub48511536/status/1336282073540202498,False,,0,,,,,,,,[],,,,
1336281441131442176,1336266143858909184,2020-12-08 12:08:17 UTC,2020-12-08,12:08:17,+0000,134916808,lilialooni,Lilia,,@T_Bouhafs 😂😂😂,und,[],[],[],0,0,0,[],[],https://twitter.com/lilialooni/status/1336281441131442176,False,,0,,,,,,,,"[{'screen_name': 'T_Bouhafs', 'name': 'Taha Bouhafs 🔻', 'id': '835174698623336448'}]",,,,
1336281202106494976,1336228878541615104,2020-12-08 12:07:20 UTC,2020-12-08,12:07:20,+0000,1251177172758409219,inoxtee,TEE-inox,,@Poulin2012 @T_Bouhafs @GaspardGlanz Ce n'est donc pas le libéralisme le renard dans le poulailler 😅,fr,[],[],[],0,1,1,[],[],https://twitter.com/InoxTee/status/1336281202106494976,False,,0,,,,,,,,"[{'screen_name': 'Poulin2012', 'name': 'Alexis Poulin', 'id': '474073938'}, {'screen_name': 'T_Bouhafs', 'name': 'Taha Bouhafs 🔻', 'id': '835174698623336448'}, {'screen_name': 'GaspardGlanz', 'name': 'Gaspard Glanz', 'id': '53798973'}]",,,,
1336280570859565056,1336021145028603904,2020-12-08 12:04:49 UTC,2020-12-08,12:04:49,+0000,1335943832563830786,blackvanden,Vanden Black Tiger,,"@DamienRieu @T_Bouhafs Si @T_Bouhafs a son tacos 6 viandes XXL, wallah il est oklm wesh de ouf zeubi Nik la Fronce",fr,"[{'screen_name': 't_bouhafs', 'name': 'taha bouhafs 🔻', 'id': '835174698623336448'}]",[],[],0,0,0,[],[],https://twitter.com/BlackVanden/status/1336280570859565056,False,,0,,,,,,,,"[{'screen_name': 'DamienRieu', 'name': 'Damien Rieu', 'id': '978184280'}, {'screen_name': 'T_Bouhafs', 'name': 'Taha Bouhafs 🔻', 'id': '835174698623336448'}]",,,,
1336280070177042437,1336228878541615104,2020-12-08 12:02:50 UTC,2020-12-08,12:02:50,+0000,266442027,isthmecorinthe,MESSAOUDI,,"@Poulin2012 @T_Bouhafs @GaspardGlanz Les #Noms à particules toujours bien positionnés,le combat pour survie ne les concerne pas,et d'un tel oeil,impossible pour le pauvre hère d'attendre compassion et solidarité,plutôt accusé de #RenardPoulailler par pigiste cantonné aux reportages à spectacle de misère,#ModeColon!?",fr,[],[],[],0,0,0,"['noms', 'renardpoulailler', 'modecolon']",[],https://twitter.com/ISTHMECORINTHE/status/1336280070177042437,False,,0,,,,,,,,"[{'screen_name': 'Poulin2012', 'name': 'Alexis Poulin', 'id': '474073938'}, {'screen_name': 'T_Bouhafs', 'name': 'Taha Bouhafs 🔻', 'id': '835174698623336448'}, {'screen_name': 'GaspardGlanz', 'name': 'Gaspard Glanz', 'id': '53798973'}]",,,,
1336279285196353536,1336019276331966464,2020-12-08 11:59:43 UTC,2020-12-08,11:59:43,+0000,4305820529,christophe6826,Christophe,,@CaFodra @T_Bouhafs Ils sont bêtes. À croire que c'est voulu au recrutement.,fr,[],[],[],1,0,1,[],[],https://twitter.com/Christophe6826/status/1336279285196353536,False,,0,,,,,,,,"[{'screen_name': 'CaFodra', 'name': 'SiCaContinueFodraKsaCesse', 'id': '1273868718448222209'}, {'screen_name': 'T_Bouhafs', 'name': 'Taha Bouhafs 🔻', 'id': '835174698623336448'}]",,,,
1336278937392050183,1336021145028603904,2020-12-08 11:58:20 UTC,2020-12-08,11:58:20,+0000,333417365,ryanb43,Ryan.B,,@Yassb48183163 @DamienRieu @T_Bouhafs allez on fait un pari ? vous partez tous et on voit si la France n'est pas capable de se débrouiller sans vous ?,fr,[],[],[],0,0,0,[],[],https://twitter.com/RyanB43/status/1336278937392050183,False,,0,,,,,,,,"[{'screen_name': 'Yassb48183163', 'name': 'Yassb', 'id': '1323527621033005060'}, {'screen_name': 'DamienRieu', 'name': 'Damien Rieu', 'id': '978184280'}, {'screen_name': 'T_Bouhafs', 'name': 'Taha Bouhafs 🔻', 'id': '835174698623336448'}]",,,,
1336278664376410115,1336030455989227527,2020-12-08 11:57:15 UTC,2020-12-08,11:57:15,+0000,1855285195,renardmalin123,Smart Fox,,@doudoud52441602 @T_Bouhafs Pourquoi ne serait-ce pas un sujet à partir du moment où ils ont le monopole de la violence légale ?,fr,[],[],[],2,0,0,[],[],https://twitter.com/Renardmalin123/status/1336278664376410115,False,,0,,,,,,,,"[{'screen_name': 'doudoud52441602', 'name': 'doudou doudou', 'id': '1333392273401409536'}, {'screen_name': 'T_Bouhafs', 'name': 'Taha Bouhafs 🔻', 'id': '835174698623336448'}]",,,,
